날짜,광물종합지수,등락율(%),anomaly_score,이상등급,탐지사유
2012-01-03,1795.932294,0.007350585,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-04,1806.285557,0.00576484,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-05,1817.891401,0.006425254,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-06,1807.588478,-0.005667513,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-09,1813.566696,0.00330729,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-10,1820.35213,0.003741485,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-11,1847.583627,0.014959467,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-12,1847.414911,-9.13e-05,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-13,1868.485078,0.011405217,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-16,1860.7019,-0.004165502,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-17,1861.056217,0.000190421,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-18,1881.002741,0.010717852,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-19,1885.159602,0.002209917,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-20,1902.124017,0.008998927,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-23,1900.04217,-0.001094485,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-24,1914.403573,0.007558465,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-25,1917.058171,0.001386645,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-26,1918.795285,0.000906135,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-27,1947.118269,0.014760816,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-30,1954.613617,0.003849457,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-01-31,1935.575621,-0.00974003,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-01,1952.54905,0.008769189,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-02,1935.808352,-0.008573766,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-03,1933.392971,-0.001247737,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-06,1926.407315,-0.003613159,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-07,1943.138153,0.008684995,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-08,1936.570097,-0.003380128,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-09,1952.727297,0.008343205,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-10,1938.037821,-0.007522544,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-13,1940.379239,0.001208138,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-14,1929.960499,-0.005369434,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-15,1905.231185,-0.012813378,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-16,1905.432631,0.000105733,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-17,1876.398419,-0.015237595,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-20,1881.272888,0.002597779,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-21,1874.610058,-0.003541661,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-22,1891.938189,0.009243592,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-23,1903.562626,0.006144195,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-24,1910.845023,0.003825667,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-27,1920.240203,0.004916768,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-28,1921.92169,0.000875665,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-02-29,1947.925411,0.013530063,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-01,1939.677924,-0.004233985,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-02,1930.685652,-0.004635961,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-05,1925.958815,-0.002448268,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-06,1912.814043,-0.006825053,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-07,1884.433766,-0.014836924,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-08,1873.574259,-0.005762743,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-09,1878.567087,0.002664868,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-12,1871.083318,-0.003983765,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-13,1870.978043,-5.63e-05,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-14,1888.854702,0.009554714,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-15,1891.42196,0.001359161,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-16,1891.884828,0.000244719,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-19,1901.195156,0.004921192,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-20,1897.056237,-0.002177009,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-21,1883.260238,-0.00727232,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-22,1881.178589,-0.001105343,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-23,1864.939173,-0.008632576,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-26,1865.524278,0.000313739,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-27,1868.779791,0.001745093,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-28,1874.629626,0.003130297,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-29,1872.872006,-0.000937582,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-03-30,1864.468359,-0.004487038,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-02,1870.151898,0.003048343,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-03,1865.903086,-0.002271908,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-04,1876.796905,0.005838363,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-05,1860.539875,-0.008662115,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-10,1854.013477,-0.003507798,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-11,1855.038897,0.000553081,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-12,1846.142031,-0.004796054,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-13,1857.814214,0.006322473,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-16,1856.653051,-0.000625016,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-17,1842.654074,-0.007539899,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-18,1839.140509,-0.001906796,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-19,1834.948166,-0.002279512,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-20,1830.163577,-0.002607479,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-23,1837.934236,0.004245882,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-24,1831.72445,-0.003378677,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-25,1833.750825,0.001106266,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-26,1835.535645,0.000973317,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-27,1845.133216,0.005228757,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-04-30,1857.98872,0.00696725,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-01,1856.150673,-0.000989267,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-02,1852.484544,-0.001975125,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-03,1844.488044,-0.004316635,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-04,1835.469911,-0.004889233,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-08,1831.494245,-0.002166021,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-09,1821.719913,-0.005336807,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-10,1803.254254,-0.010136388,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-11,1809.776665,0.003617022,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-14,1793.931959,-0.008755061,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-15,1780.375558,-0.007556809,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-16,1771.517879,-0.004975174,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-17,1759.752707,-0.006641295,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-18,1752.564354,-0.004084865,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-21,1756.457512,0.002221406,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-22,1749.311375,-0.004068494,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-23,1745.527026,-0.002163337,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-24,1726.975565,-0.010628,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-25,1728.211569,0.000715704,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-28,1729.979969,0.001023255,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-29,1731.822385,0.001064993,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-30,1733.323351,0.000866697,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-05-31,1724.501673,-0.005089459,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-01,1726.369981,0.00108339,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-06,1707.91639,-0.010689244,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-07,1705.044949,-0.001681254,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-08,1710.883083,0.003424035,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-11,1688.885458,-0.012857468,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-12,1695.911776,0.004160329,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-13,1692.270305,-0.002147206,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-14,1695.366197,0.001829431,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-15,1693.299419,-0.001219075,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-18,1695.798089,0.001475622,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-19,1689.223518,-0.003876978,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-20,1687.135091,-0.001236324,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-21,1696.668541,0.005650674,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-22,1681.391498,-0.009004142,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-25,1672.94972,-0.005020709,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-26,1675.866875,0.00174372,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-27,1674.496373,-0.000817787,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-28,1670.330458,-0.002487862,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-06-29,1680.397045,0.006026704,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-02,1693.389015,0.007731488,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-03,1699.894518,0.003841706,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-04,1722.089534,0.013056702,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-05,1719.437219,-0.001540173,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-06,1716.921384,-0.001463173,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-09,1697.813144,-0.011129362,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-10,1694.115178,-0.002178076,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-11,1693.792172,-0.000190664,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-12,1683.182015,-0.006264143,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-13,1669.924066,-0.007876717,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-16,1685.477263,0.009313715,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-17,1677.664045,-0.004635612,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-18,1683.560612,0.003514748,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-19,1671.62889,-0.007087195,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-20,1687.158183,0.009289916,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-23,1668.442673,-0.011092919,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-24,1632.069438,-0.02180071,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-25,1624.477142,-0.004651944,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-26,1622.806659,-0.001028321,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-27,1625.010356,0.001357954,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-30,1627.606695,0.001597737,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-07-31,1625.731575,-0.001152072,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-01,1635.352274,0.005917766,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-02,1622.51468,-0.007850048,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-03,1612.547011,-0.006143346,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-06,1606.296425,-0.00387622,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-07,1615.417914,0.005678584,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-08,1632.567197,0.010616004,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-09,1634.981453,0.001478809,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-10,1629.845961,-0.003141009,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-13,1607.825387,-0.013510831,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-14,1605.977,-0.001149619,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-15,1603.625426,-0.001464264,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-16,1589.839336,-0.008596827,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-17,1585.778658,-0.002554143,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-20,1592.111099,0.003993269,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-21,1584.891246,-0.004534767,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-22,1587.667759,0.001751863,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-23,1581.823953,-0.003680749,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-24,1588.54875,0.004251293,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-28,1581.420317,-0.004487387,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-29,1573.138925,-0.00523668,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-30,1547.310695,-0.016418276,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-08-31,1547.592834,0.000182341,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-03,1543.536148,-0.002621287,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-04,1556.19127,0.008198786,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-05,1563.407087,0.004636844,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-06,1556.525719,-0.00440152,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-07,1565.558136,0.005802934,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-10,1589.888679,0.01554113,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-11,1619.605584,0.018691186,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-12,1639.783013,0.012458236,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-13,1641.165823,0.000843289,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-14,1627.633858,-0.008245337,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-17,1682.983908,0.03400645,4,경계,"등락율 급등락, 이동평균 대비 과도한 이탈, RSI 과매도 구간, Isolation Forest 이상치"
2012-09-18,1679.616819,-0.002000666,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-19,1685.029169,0.003222372,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-20,1696.947825,0.007073264,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-21,1678.734092,-0.010733231,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-24,1671.922027,-0.004057858,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-25,1645.414807,-0.01585434,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-26,1655.088674,0.005879288,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-27,1645.968842,-0.005510178,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-09-28,1647.913739,0.001181613,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-01,1658.251745,0.00627339,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-02,1642.085252,-0.009749119,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-03,1659.154741,0.010395008,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-04,1648.528755,-0.006404457,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-05,1655.276576,0.004093238,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-08,1645.769268,-0.005743637,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-09,1659.641275,0.008428889,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-10,1670.803512,0.006725693,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-11,1652.624832,-0.010880203,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-12,1655.501582,0.001740716,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-15,1635.340695,-0.012178114,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-16,1619.106906,-0.009926854,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-17,1620.346751,0.000765758,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-18,1627.401189,0.004353659,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-19,1645.460752,0.01109718,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-22,1640.885874,-0.002780302,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-23,1627.459986,-0.008182097,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-24,1614.82661,-0.007762634,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-25,1613.097549,-0.001070741,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-26,1614.485739,0.000860574,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-29,1604.586558,-0.006131477,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-30,1597.343726,-0.004513831,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-10-31,1604.853389,0.004701345,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-01,1610.076745,0.003254725,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-02,1617.904263,0.004861581,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-05,1618.263463,0.000222016,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-06,1599.763381,-0.011432058,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-07,1610.142066,0.006487638,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-08,1618.801063,0.005377784,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-09,1626.945114,0.005030915,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-12,1622.687028,-0.002617227,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-13,1638.634709,0.009827946,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-14,1635.923174,-0.001654753,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-15,1643.697845,0.004752467,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-16,1644.314462,0.00037514,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-19,1637.912325,-0.003893499,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-20,1641.873671,0.002418534,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-21,1648.117014,0.003802572,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-22,1639.688749,-0.005113875,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-23,1640.553596,0.000527446,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-26,1644.567798,0.002446858,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-27,1661.536043,0.010317753,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-28,1667.520584,0.003601812,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-29,1656.916772,-0.00635903,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-11-30,1683.205026,0.015865766,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-03,1690.042111,0.004061945,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-04,1702.508896,0.007376612,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-05,1702.049352,-0.000269921,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-06,1706.071112,0.002362893,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-07,1712.680243,0.00387389,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-10,1700.161525,-0.007309431,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-11,1725.238765,0.014749916,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-12,1732.278865,0.004080652,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-13,1732.99406,0.000412864,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-14,1726.936995,-0.003495145,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-17,1742.655351,0.00910187,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-18,1755.213391,0.007206267,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-19,1746.955249,-0.004704922,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-20,1750.783748,0.002191526,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-21,1734.851185,-0.009100246,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-24,1732.346829,-0.001443557,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-27,1732.559725,0.000122895,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-28,1751.824777,0.011119416,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2012-12-31,1749.660604,-0.001235382,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2013-01-02,1765.457137,0.009028342,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2013-01-03,1784.986298,0.011061815,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2013-01-04,1795.165571,0.005702717,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2013-01-07,1780.868994,-0.007963932,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2013-01-08,1775.295322,-0.003129749,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2013-01-09,1790.73545,0.008697217,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2013-01-10,1798.751077,0.004476165,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
2013-01-11,1802.346532,0.001998862,2,주의,"이동평균 대비 과도한 이탈, RSI 과매도 구간"
